Day,Minute,Occupant-1 Activity,Occupant-2 Activity,Unit Energy Cost ($),Energy Comsumption (kWh),Control Cost ($)
3,706,2,2,0.34,0.0,0.0
3,707,2,2,0.34,0.0,0.0
3,708,2,2,0.34,0.0,0.0
3,709,2,2,0.34,0.0,0.0
3,710,2,2,0.34,0.0,0.0
3,711,2,2,0.34,0.0,0.0
3,712,2,2,0.34,0.0,0.0
3,713,2,2,0.34,0.0,0.0
3,714,2,2,0.34,0.0,0.0
3,715,2,2,0.34,0.0,0.0
3,716,2,2,0.34,0.0,0.0
3,717,2,2,0.34,0.0,0.0
3,718,2,2,0.34,0.0,0.0
3,719,2,2,0.34,0.0,0.0
3,720,2,2,0.34,0.0,0.0
3,721,2,2,0.34,0.0,0.0
3,722,2,2,0.34,0.0,0.0
3,723,2,2,0.34,0.0,0.0
3,724,2,2,0.34,0.0,0.0
3,725,2,2,0.34,0.0,0.0
3,726,2,2,0.34,0.0,0.0
3,727,2,2,0.34,0.0,0.0
3,728,2,2,0.34,0.0,0.0
3,729,2,2,0.34,0.0,0.0
3,730,2,2,0.34,0.0,0.0
3,731,2,2,0.34,0.0,0.0
3,732,2,2,0.34,0.0,0.0
3,733,2,2,0.34,0.0,0.0
3,734,2,2,0.34,0.0,0.0
3,735,2,2,0.34,0.0,0.0
3,736,2,2,0.34,0.0,0.0
3,737,2,2,0.34,0.0,0.0
3,738,2,2,0.34,0.0,0.0
3,739,2,2,0.34,0.0,0.0
3,740,2,2,0.34,0.0,0.0
3,741,2,2,0.34,0.0,0.0
3,742,2,2,0.34,0.0,0.0
3,743,2,2,0.34,0.0,0.0
3,744,2,2,0.34,0.0,0.0
3,745,2,2,0.34,0.0,0.0
3,746,2,2,0.34,0.0,0.0
3,747,2,2,0.34,0.0,0.0
3,748,2,2,0.34,0.0,0.0
3,749,2,2,0.34,0.0,0.0
3,750,2,2,0.34,0.0,0.0
3,751,2,2,0.34,0.0,0.0
3,752,2,2,0.34,0.0,0.0
3,753,2,2,0.34,0.0,0.0
3,754,2,2,0.34,0.0,0.0
3,755,2,2,0.34,0.0,0.0
3,756,2,2,0.34,0.0,0.0
3,757,2,2,0.34,0.0,0.0
3,758,2,2,0.34,0.0,0.0
3,759,2,2,0.34,0.0,0.0
3,760,2,2,0.34,0.0,0.0
3,761,2,2,0.34,0.0,0.0
3,762,2,2,0.34,0.0,0.0
3,763,2,2,0.34,0.0,0.0
3,764,2,2,0.34,0.0,0.0
3,765,2,2,0.34,0.0,0.0
3,766,2,2,0.34,0.0,0.0
3,767,2,2,0.34,0.0,0.0
3,768,2,2,0.34,0.0,0.0
3,769,2,2,0.34,0.0,0.0
3,770,2,2,0.34,0.0,0.0
3,771,2,2,0.34,0.0,0.0
3,772,2,2,0.34,0.0,0.0
3,773,2,2,0.34,0.0,0.0
3,774,2,2,0.34,0.0,0.0
3,775,2,2,0.34,0.0,0.0
3,776,2,2,0.34,0.0,0.0
3,777,2,2,0.34,0.0,0.0
3,778,2,2,0.34,0.0,0.0
3,779,2,2,0.34,0.0,0.0
3,780,2,2,0.34,0.0,0.0
3,781,2,2,0.34,0.0,0.0
3,782,2,2,0.34,0.0,0.0
3,783,2,2,0.34,0.0,0.0
3,784,2,2,0.34,0.0,0.0
3,785,2,2,0.34,0.0,0.0
3,786,2,2,0.34,0.0,0.0
3,787,2,2,0.34,0.0,0.0
3,788,2,2,0.34,0.0,0.0
3,789,2,2,0.34,0.0,0.0
3,790,2,2,0.34,0.0,0.0
3,791,2,2,0.34,0.0,0.0
3,792,2,2,0.34,0.0,0.0
3,793,2,2,0.34,0.0,0.0
3,794,2,2,0.34,0.0,0.0
3,795,2,2,0.34,0.0,0.0
3,796,2,2,0.34,0.0,0.0
3,797,2,2,0.34,0.0,0.0
3,798,2,2,0.34,0.0,0.0
3,799,2,2,0.34,0.0,0.0
3,800,2,2,0.34,0.0,0.0
3,801,2,2,0.34,0.0,0.0
3,802,2,2,0.34,0.0,0.0
3,803,2,2,0.34,0.0,0.0
3,804,2,2,0.34,0.0,0.0
3,805,2,2,0.34,0.0,0.0
3,806,2,2,0.34,0.0,0.0
3,807,2,2,0.34,0.0,0.0
3,808,2,2,0.34,0.0,0.0
3,809,2,2,0.34,0.0,0.0
3,810,2,2,0.34,0.0,0.0
3,811,2,2,0.34,0.0,0.0
3,812,2,2,0.34,0.0,0.0
3,813,2,2,0.34,0.0,0.0
3,814,2,2,0.34,0.0,0.0
3,815,2,2,0.34,0.0,0.0
3,816,2,2,0.34,0.0,0.0
3,817,2,2,0.34,0.0,0.0
3,818,2,2,0.34,0.0,0.0
3,819,2,2,0.34,0.0,0.0
3,820,2,2,0.34,0.0,0.0
3,821,2,2,0.34,0.0,0.0
3,822,2,2,0.34,0.0,0.0
3,823,2,2,0.34,0.0,0.0
3,824,2,2,0.34,0.0,0.0
3,825,2,2,0.34,0.0,0.0
3,826,2,2,0.34,0.0,0.0
3,827,2,2,0.34,0.0,0.0
3,828,2,2,0.34,0.0,0.0
3,829,2,2,0.34,0.0,0.0
3,830,2,2,0.34,0.0,0.0
3,831,2,2,0.34,0.0,0.0
3,832,2,2,0.34,0.0,0.0
3,833,2,2,0.34,0.0,0.0
3,834,2,2,0.34,0.0,0.0
3,835,2,2,0.34,0.0,0.0
3,836,2,2,0.34,0.0,0.0
3,837,2,2,0.34,0.0,0.0
3,838,2,2,0.34,0.0,0.0
3,839,2,2,0.34,0.0,0.0
3,840,2,2,0.34,0.0,0.0
3,841,2,2,0.34,0.0,0.0
3,842,2,2,0.34,0.0,0.0
3,843,2,2,0.34,0.0,0.0
3,844,2,2,0.34,0.0,0.0
3,845,2,2,0.34,0.0,0.0
3,846,2,2,0.34,0.0,0.0
3,847,2,2,0.34,0.0,0.0
3,848,2,2,0.34,0.0,0.0
3,849,2,2,0.34,0.0,0.0
3,850,2,2,0.34,0.0,0.0
3,851,2,2,0.34,0.0,0.0
3,852,2,2,0.34,0.0,0.0
3,853,2,2,0.34,0.0,0.0
3,854,2,2,0.34,0.0,0.0
3,855,2,2,0.34,0.0,0.0
3,856,2,2,0.34,0.0,0.0
3,857,2,2,0.34,0.0,0.0
3,858,2,2,0.34,0.0,0.0
3,859,2,2,0.34,0.0,0.0
3,860,2,2,0.34,0.0,0.0
3,861,2,2,0.34,0.0,0.0
3,862,2,2,0.34,0.0,0.0
3,863,2,2,0.34,0.0,0.0
3,864,2,2,0.34,0.0,0.0
3,865,2,2,0.34,0.0,0.0
3,866,2,2,0.34,0.0,0.0
3,867,2,2,0.34,0.0,0.0
3,868,2,2,0.34,0.0,0.0
3,869,2,2,0.34,0.0,0.0
3,870,2,2,0.34,0.0,0.0
3,871,2,2,0.34,0.0,0.0
3,872,2,2,0.34,0.0,0.0
3,873,2,2,0.34,0.0,0.0
3,874,2,2,0.34,0.0,0.0
3,875,2,2,0.34,0.0,0.0
3,876,2,2,0.34,0.0,0.0
3,877,2,2,0.34,0.0,0.0
3,878,2,2,0.34,0.0,0.0
3,879,2,2,0.34,0.0,0.0
3,880,2,2,0.34,0.0,0.0
3,881,2,2,0.34,0.0,0.0
3,882,2,2,0.34,0.0,0.0
3,883,2,2,0.34,0.0,0.0
3,884,2,2,0.34,0.0,0.0
3,885,2,2,0.34,0.0,0.0
3,886,2,2,0.34,0.0,0.0
3,887,2,2,0.34,0.0,0.0
3,888,2,2,0.34,0.0,0.0
3,889,2,2,0.34,0.0,0.0
3,890,2,2,0.34,0.0,0.0
3,891,2,2,0.34,0.0,0.0
3,892,2,2,0.34,0.0,0.0
3,893,2,2,0.34,0.0,0.0
3,894,2,2,0.34,0.0,0.0
3,895,2,2,0.34,0.0,0.0
3,896,2,2,0.34,0.0,0.0
3,897,2,2,0.34,0.0,0.0
3,898,2,2,0.34,0.0,0.0
3,899,2,2,0.34,0.0,0.0
3,900,2,2,0.34,0.0,0.0
3,901,2,2,0.34,0.0,0.0
3,902,2,2,0.34,0.0,0.0
3,903,2,2,0.34,0.0,0.0
3,904,2,2,0.34,0.0,0.0
3,905,2,2,0.34,0.0,0.0
3,906,2,2,0.34,0.0,0.0
3,907,2,2,0.34,0.0,0.0
3,908,2,2,0.34,0.0,0.0
3,909,2,2,0.34,0.0,0.0
3,910,2,2,0.34,0.0,0.0
3,911,2,2,0.34,0.0,0.0
3,912,2,2,0.34,0.0,0.0
3,913,2,2,0.34,0.0,0.0
3,914,2,2,0.34,0.0,0.0
3,915,2,2,0.34,0.0,0.0
3,916,2,2,0.34,0.0,0.0
3,917,2,2,0.34,0.0,0.0
3,918,2,2,0.34,0.0,0.0
3,919,2,2,0.34,0.0,0.0
3,920,2,2,0.34,0.0,0.0
3,921,2,2,0.34,0.0,0.0
3,922,2,2,0.34,0.0,0.0
3,923,2,2,0.34,0.0,0.0
3,924,2,2,0.34,0.0,0.0
3,925,2,2,0.34,0.0,0.0
3,926,2,2,0.34,0.0,0.0
3,927,2,2,0.34,0.0,0.0
3,928,2,2,0.34,0.0,0.0
3,929,2,2,0.34,0.0,0.0
3,930,2,2,0.34,0.0,0.0
3,931,2,2,0.34,0.0,0.0
3,932,2,2,0.34,0.0,0.0
3,933,2,2,0.34,0.0,0.0
3,934,2,2,0.34,0.0,0.0
3,935,2,2,0.34,0.0,0.0
3,936,2,2,0.34,0.0,0.0
3,937,2,2,0.34,0.0,0.0
3,938,2,2,0.34,0.0,0.0
3,939,2,2,0.34,0.0,0.0
3,940,2,2,0.34,0.0,0.0
3,941,2,2,0.34,0.0,0.0
3,942,2,2,0.34,0.0,0.0
3,943,2,2,0.34,0.0,0.0
3,944,2,2,0.34,0.0,0.0
3,945,2,2,0.34,0.0,0.0
3,946,2,2,0.34,0.0,0.0
3,947,2,2,0.34,0.0,0.0
3,948,2,2,0.34,0.0,0.0
3,949,2,2,0.34,0.0,0.0
3,950,2,2,0.34,0.0,0.0
3,951,2,2,0.34,0.0,0.0
3,952,2,2,0.34,0.0,0.0
3,953,2,2,0.34,0.0,0.0
3,954,2,2,0.34,0.0,0.0
3,955,2,2,0.34,0.0,0.0
3,956,2,2,0.34,0.0,0.0
3,957,2,2,0.34,0.0,0.0
3,958,2,2,0.34,0.0,0.0
3,959,2,2,0.34,0.0,0.0
3,960,2,2,0.34,0.0,0.0
3,961,2,2,0.34,0.0,0.0
3,962,2,2,0.34,0.0,0.0
3,963,2,2,0.34,0.0,0.0
3,964,2,2,0.34,0.0,0.0
3,965,2,2,0.34,0.0,0.0
3,966,2,2,0.34,0.0,0.0
3,967,2,2,0.34,0.0,0.0
3,968,2,2,0.34,0.0,0.0
3,969,2,2,0.34,0.0,0.0
3,970,2,2,0.34,0.0,0.0
3,971,2,2,0.34,0.0,0.0
3,972,2,2,0.34,0.0,0.0
3,973,2,2,0.34,0.0,0.0
3,974,2,2,0.34,0.0,0.0
3,975,2,2,0.34,0.0,0.0
3,976,2,2,0.34,0.0,0.0
3,977,2,2,0.34,0.0,0.0
3,978,2,2,0.34,0.0,0.0
3,979,2,2,0.34,0.0,0.0
3,980,2,2,0.34,0.0,0.0
3,981,2,2,0.34,0.0,0.0
3,982,2,2,0.34,0.0,0.0
3,983,2,2,0.34,0.0,0.0
3,984,2,2,0.34,0.0,0.0
3,985,2,2,0.34,0.0,0.0
3,986,2,2,0.34,0.0,0.0
3,987,2,2,0.34,0.0,0.0
3,988,2,2,0.34,0.0,0.0
3,989,2,2,0.34,0.0,0.0
3,990,2,2,0.34,0.0,0.0
3,991,2,2,0.34,0.0,0.0
3,992,2,2,0.34,0.0,0.0
3,993,2,2,0.34,0.0,0.0
3,994,2,2,0.34,0.0,0.0
3,995,2,2,0.34,0.0,0.0
3,996,2,2,0.34,0.0,0.0
3,997,2,2,0.34,0.0,0.0
3,998,2,2,0.34,0.0,0.0
3,999,2,2,0.34,0.0,0.0
3,1000,2,2,0.34,0.0,0.0
3,1001,2,2,0.34,0.0,0.0
3,1002,2,2,0.34,0.0,0.0
3,1003,2,2,0.34,0.0,0.0
3,1004,2,2,0.34,0.0,0.0
3,1005,2,2,0.34,0.0,0.0
3,1006,2,2,0.34,0.0,0.0
3,1007,2,2,0.34,0.0,0.0
3,1008,2,2,0.34,0.0,0.0
3,1009,2,2,0.34,0.0,0.0
3,1010,2,2,0.34,0.0,0.0
3,1011,2,2,0.34,0.0,0.0
3,1012,2,2,0.34,0.0,0.0
3,1013,2,2,0.34,0.0,0.0
3,1014,2,2,0.34,0.0,0.0
3,1015,2,2,0.34,0.0,0.0
3,1016,2,2,0.34,0.0,0.0
3,1017,2,2,0.34,0.0,0.0
3,1018,2,2,0.34,0.0,0.0
3,1019,2,2,0.34,0.0,0.0
3,1020,2,2,0.34,0.0,0.0
3,1021,2,2,0.34,0.0,0.0
3,1022,2,2,0.34,0.0,0.0
3,1023,2,2,0.34,0.0,0.0
3,1024,2,2,0.34,0.0,0.0
3,1025,2,2,0.34,0.0,0.0
3,1026,2,2,0.34,0.0,0.0
3,1027,2,2,0.34,0.0,0.0
3,1028,2,2,0.34,0.0,0.0
3,1029,2,2,0.34,0.0,0.0
3,1030,2,2,0.34,0.0,0.0
3,1031,2,2,0.34,0.0,0.0
3,1032,2,2,0.34,0.0,0.0
3,1033,2,2,0.34,0.0,0.0
3,1034,2,2,0.34,0.0,0.0
3,1035,2,2,0.34,0.0,0.0
3,1036,2,2,0.34,0.0,0.0
3,1037,2,2,0.34,0.0,0.0
3,1038,2,2,0.34,0.0,0.0
3,1039,2,2,0.34,0.0,0.0
3,1040,2,2,0.34,0.0,0.0
3,1041,2,2,0.34,0.0,0.0
3,1042,2,2,0.34,0.0,0.0
3,1043,2,2,0.34,0.0,0.0
3,1044,2,2,0.34,0.0,0.0
3,1045,2,2,0.34,0.0,0.0
3,1046,2,2,0.34,0.0,0.0
3,1047,2,2,0.34,0.0,0.0
3,1048,2,2,0.34,0.0,0.0
3,1049,2,2,0.34,0.0,0.0
3,1050,2,2,0.34,0.0,0.0
3,1051,2,2,0.34,0.0,0.0
3,1052,2,2,0.34,0.0,0.0
3,1053,2,2,0.34,0.0,0.0
3,1054,2,2,0.34,0.0,0.0
3,1055,2,2,0.34,0.0,0.0
3,1056,2,2,0.34,0.0,0.0
3,1057,2,2,0.34,0.0,0.0
3,1058,2,2,0.34,0.0,0.0
3,1059,2,2,0.34,0.0,0.0
3,1060,2,2,0.34,0.0,0.0
3,1061,2,2,0.34,0.0,0.0
3,1062,2,2,0.34,0.0,0.0
3,1063,2,2,0.34,0.0,0.0
3,1064,2,2,0.34,0.0,0.0
3,1065,2,2,0.34,0.0,0.0
3,1066,2,2,0.34,0.0,0.0
3,1067,2,2,0.34,0.0,0.0
3,1068,2,2,0.34,0.0,0.0
3,1069,2,2,0.34,0.0,0.0
3,1070,2,2,0.34,0.0,0.0
3,1071,2,2,0.34,0.0,0.0
3,1072,2,2,0.34,0.0,0.0
3,1073,2,2,0.34,0.0,0.0
3,1074,2,2,0.34,0.0,0.0
3,1075,2,2,0.34,0.0,0.0
3,1076,2,2,0.34,0.0,0.0
3,1077,2,2,0.34,0.0,0.0
3,1078,2,2,0.34,0.0,0.0
3,1079,2,2,0.34,0.0,0.0
3,1080,2,2,0.34,0.0,0.0
3,1081,2,2,0.34,0.0,0.0
3,1082,2,2,0.34,0.0,0.0
3,1083,2,2,0.34,0.0,0.0
3,1084,2,2,0.34,0.0,0.0
3,1085,2,2,0.34,0.0,0.0
3,1086,2,2,0.34,0.0,0.0
3,1087,2,2,0.34,0.0,0.0
3,1088,2,2,0.34,0.0,0.0
3,1089,2,2,0.34,0.0,0.0
3,1090,2,2,0.34,0.0,0.0
3,1091,2,2,0.34,0.0,0.0
3,1092,2,2,0.34,0.0,0.0
3,1093,2,2,0.34,0.0,0.0
3,1094,2,2,0.34,0.0,0.0
3,1095,2,2,0.34,0.0,0.0
3,1096,2,2,0.34,0.0,0.0
3,1097,2,2,0.34,0.0,0.0
3,1098,2,2,0.34,0.0,0.0
3,1099,2,2,0.34,0.0,0.0
3,1100,2,2,0.34,0.0,0.0
3,1101,2,2,0.34,0.0,0.0
3,1102,2,2,0.34,0.0,0.0
3,1103,2,2,0.34,0.0,0.0
3,1104,2,2,0.34,0.0,0.0
3,1105,2,2,0.34,0.0,0.0
3,1106,2,2,0.34,0.0,0.0
3,1107,2,2,0.34,0.0,0.0
3,1108,2,2,0.34,0.0,0.0
3,1109,2,2,0.34,0.0,0.0
3,1110,2,2,0.34,0.0,0.0
3,1111,2,2,0.34,0.0,0.0
3,1112,2,2,0.34,0.0,0.0
3,1113,2,2,0.34,0.0,0.0
3,1114,2,2,0.34,0.0,0.0
3,1115,2,2,0.34,0.0,0.0
3,1116,2,2,0.34,0.0,0.0
3,1117,2,2,0.34,0.0,0.0
3,1118,2,2,0.34,0.0,0.0
3,1119,2,2,0.34,0.0,0.0
3,1120,2,2,0.34,0.0,0.0
3,1121,2,2,0.34,0.0,0.0
3,1122,2,2,0.34,0.0,0.0
3,1123,2,2,0.34,0.0,0.0
3,1124,2,2,0.34,0.0,0.0
3,1125,2,2,0.34,0.0,0.0
3,1126,2,2,0.34,0.0,0.0
3,1127,2,2,0.34,0.0,0.0
3,1128,2,2,0.34,0.0,0.0
3,1129,2,2,0.34,0.0,0.0
3,1130,2,2,0.34,0.0,0.0
3,1131,2,2,0.34,0.0,0.0
3,1132,2,2,0.34,0.0,0.0
3,1133,2,2,0.34,0.0,0.0
3,1134,2,2,0.34,0.0,0.0
3,1135,2,2,0.34,0.0,0.0
3,1136,2,2,0.34,0.0,0.0
3,1137,2,2,0.34,0.0,0.0
3,1138,2,2,0.34,0.0,0.0
3,1139,2,2,0.34,0.0,0.0
3,1140,2,2,0.34,0.0,0.0
3,1141,2,2,0.34,0.0,0.0
3,1142,2,2,0.34,0.0,0.0
3,1143,2,2,0.34,0.0,0.0
3,1144,2,2,0.34,0.0,0.0
3,1145,2,2,0.34,0.0,0.0
3,1146,2,2,0.34,0.0,0.0
3,1147,2,2,0.34,0.0,0.0
3,1148,2,2,0.34,0.0,0.0
3,1149,2,2,0.34,0.0,0.0
3,1150,2,2,0.34,0.0,0.0
3,1151,2,2,0.34,0.0,0.0
3,1152,2,2,0.34,0.0,0.0
3,1153,2,2,0.34,0.0,0.0
3,1154,2,2,0.34,0.0,0.0
3,1155,2,2,0.34,0.0,0.0
3,1156,2,2,0.34,0.0,0.0
3,1157,2,2,0.34,0.0,0.0
3,1158,2,2,0.34,0.0,0.0
3,1159,2,2,0.34,0.0,0.0
3,1160,2,2,0.34,0.0,0.0
3,1161,2,2,0.34,0.0,0.0
3,1162,2,2,0.34,0.0,0.0
3,1163,2,2,0.34,0.0,0.0
3,1164,2,2,0.34,0.0,0.0
3,1165,2,2,0.34,0.0,0.0
3,1166,2,2,0.34,0.0,0.0
3,1167,2,2,0.34,0.0,0.0
3,1168,2,2,0.34,0.0,0.0
3,1169,2,2,0.34,0.0,0.0
3,1170,2,2,0.34,0.0,0.0
3,1171,2,2,0.34,0.0,0.0
3,1172,2,2,0.34,0.0,0.0
3,1173,2,2,0.34,0.0,0.0
3,1174,2,2,0.34,0.0,0.0
3,1175,2,2,0.34,0.0,0.0
3,1176,2,2,0.34,0.0,0.0
3,1177,2,2,0.34,0.0,0.0
3,1178,2,2,0.34,0.0,0.0
3,1179,2,2,0.34,0.0,0.0
3,1180,2,2,0.34,0.0,0.0
3,1181,2,2,0.34,0.0,0.0
3,1182,2,2,0.34,0.0,0.0
3,1183,2,2,0.34,0.0,0.0
3,1184,2,2,0.34,0.0,0.0
3,1185,2,2,0.34,0.0,0.0
3,1186,2,2,0.34,0.0,0.0
3,1187,2,2,0.34,0.0,0.0
3,1188,2,2,0.34,0.0,0.0
3,1189,2,2,0.34,0.0,0.0
3,1190,2,2,0.34,0.0,0.0
3,1191,2,2,0.34,0.0,0.0
3,1192,2,2,0.34,0.0,0.0
3,1193,2,2,0.34,0.0,0.0
3,1194,2,2,0.34,0.0,0.0
3,1195,2,2,0.34,0.0,0.0
3,1196,2,2,0.34,0.0,0.0
3,1197,2,2,0.34,0.0,0.0
3,1198,2,2,0.34,0.0,0.0
3,1199,2,2,0.34,0.0,0.0
3,1200,2,2,0.34,0.0,0.0
3,1201,2,2,0.34,0.0,0.0
3,1202,2,2,0.34,0.0,0.0
3,1203,2,2,0.34,0.0,0.0
3,1204,2,2,0.34,0.0,0.0
3,1205,2,2,0.34,0.0,0.0
3,1206,2,2,0.34,0.0,0.0
3,1207,2,2,0.34,0.0,0.0
3,1208,2,2,0.34,0.0,0.0
3,1209,2,2,0.34,0.0,0.0
3,1210,2,2,0.34,0.0,0.0
3,1211,2,2,0.34,0.0,0.0
3,1212,2,2,0.34,0.0,0.0
3,1213,2,2,0.34,0.0,0.0
3,1214,2,2,0.34,0.0,0.0
3,1215,2,2,0.34,0.0,0.0
3,1216,2,2,0.34,0.0,0.0
3,1217,2,2,0.34,0.0,0.0
3,1218,2,2,0.34,0.0,0.0
3,1219,2,2,0.34,0.0,0.0
3,1220,2,2,0.34,0.0,0.0
3,1221,2,2,0.34,0.0,0.0
3,1222,2,2,0.34,0.0,0.0
3,1223,2,2,0.34,0.0,0.0
3,1224,2,2,0.34,0.0,0.0
3,1225,2,2,0.34,0.0,0.0
3,1226,2,2,0.34,0.0,0.0
3,1227,2,2,0.34,0.0,0.0
3,1228,2,2,0.34,0.0,0.0
3,1229,2,2,0.34,0.0,0.0
3,1230,2,2,0.34,0.0,0.0
3,1231,2,2,0.34,0.0,0.0
3,1232,2,2,0.34,0.0,0.0
3,1233,2,2,0.34,0.0,0.0
3,1234,2,2,0.34,0.0,0.0
3,1235,2,2,0.34,0.0,0.0
3,1236,2,2,0.34,0.0,0.0
3,1237,2,2,0.34,0.0,0.0
3,1238,2,2,0.34,0.0,0.0
3,1239,2,2,0.34,0.0,0.0
3,1240,2,2,0.34,0.0,0.0
3,1241,2,2,0.34,0.0,0.0
3,1242,2,2,0.34,0.0,0.0
3,1243,2,2,0.34,0.0,0.0
3,1244,2,2,0.34,0.0,0.0
3,1245,2,2,0.34,0.0,0.0
3,1246,2,2,0.34,0.0,0.0
3,1247,2,2,0.34,0.0,0.0
3,1248,2,2,0.34,0.0,0.0
3,1249,2,2,0.34,0.0,0.0
3,1250,2,2,0.34,0.0,0.0
3,1251,2,2,0.34,0.0,0.0
3,1252,2,2,0.34,0.0,0.0
3,1253,2,2,0.34,0.0,0.0
3,1254,2,2,0.34,0.0,0.0
3,1255,2,2,0.34,0.0,0.0
3,1256,2,2,0.34,0.0,0.0
3,1257,2,2,0.34,0.0,0.0
3,1258,2,2,0.34,0.0,0.0
3,1259,2,2,0.34,0.0,0.0
3,1260,2,2,0.34,0.0,0.0
3,1261,2,2,0.34,0.0,0.0
3,1262,2,2,0.34,0.0,0.0
3,1263,2,2,0.34,0.0,0.0
3,1264,2,2,0.34,0.0,0.0
3,1265,2,2,0.34,0.0,0.0
3,1266,2,2,0.34,0.0,0.0
3,1267,2,2,0.34,0.0,0.0
3,1268,2,2,0.34,0.0,0.0
3,1269,2,2,0.34,0.0,0.0
3,1270,2,2,0.34,0.0,0.0
3,1271,2,2,0.34,0.0,0.0
3,1272,2,2,0.34,0.0,0.0
3,1273,2,2,0.34,0.0,0.0
3,1274,2,2,0.34,0.0,0.0
3,1275,2,2,0.34,0.0,0.0
3,1276,2,2,0.34,0.0,0.0
3,1277,2,2,0.34,0.0,0.0
3,1278,2,2,0.34,0.0,0.0
3,1279,2,2,0.34,0.0,0.0
3,1280,2,2,0.34,0.0,0.0
3,1281,2,2,0.34,0.0,0.0
3,1282,2,2,0.34,0.0,0.0
3,1283,2,2,0.34,0.0,0.0
3,1284,2,2,0.34,0.0,0.0
3,1285,2,2,0.34,0.0,0.0
3,1286,2,2,0.34,0.0,0.0
3,1287,2,2,0.34,0.0,0.0
3,1288,2,2,0.34,0.0,0.0
3,1289,2,2,0.34,0.0,0.0
3,1290,2,2,0.34,0.0,0.0
3,1291,2,2,0.34,0.0,0.0
3,1292,2,2,0.34,0.0,0.0
3,1293,2,2,0.34,0.0,0.0
3,1294,2,2,0.34,0.0,0.0
3,1295,2,2,0.34,0.0,0.0
3,1296,2,2,0.34,0.0,0.0
3,1297,2,2,0.34,0.0,0.0
3,1298,2,2,0.34,0.0,0.0
3,1299,2,2,0.34,0.0,0.0
3,1300,2,2,0.34,0.0,0.0
3,1301,2,2,0.34,0.0,0.0
3,1302,2,2,0.34,0.0,0.0
3,1303,2,2,0.34,0.0,0.0
3,1304,2,2,0.34,0.0,0.0
3,1305,2,2,0.34,0.0,0.0
3,1306,2,2,0.34,0.0,0.0
3,1307,2,2,0.34,0.0,0.0
3,1308,2,2,0.34,0.0,0.0
3,1309,2,2,0.34,0.0,0.0
3,1310,2,2,0.34,0.0,0.0
3,1311,2,2,0.34,0.0,0.0
3,1312,2,2,0.34,0.0,0.0
3,1313,2,2,0.34,0.0,0.0
3,1314,2,2,0.34,0.0,0.0
3,1315,2,2,0.34,0.0,0.0
3,1316,2,2,0.34,0.0,0.0
3,1317,2,2,0.34,0.0,0.0
3,1318,2,2,0.34,0.0,0.0
3,1319,2,2,0.34,0.0,0.0
3,1320,2,2,0.34,0.0,0.0
3,1321,2,2,0.34,0.0,0.0
3,1322,2,2,0.34,0.0,0.0
3,1323,2,2,0.34,0.0,0.0
3,1324,2,2,0.34,0.0,0.0
3,1325,2,2,0.34,0.0,0.0
3,1326,2,2,0.34,0.0,0.0
3,1327,2,2,0.34,0.0,0.0
3,1328,2,2,0.34,0.0,0.0
3,1329,2,2,0.34,0.0,0.0
3,1330,2,2,0.34,0.0,0.0
3,1331,2,2,0.34,0.0,0.0
3,1332,2,2,0.34,0.0,0.0
3,1333,2,2,0.34,0.0,0.0
3,1334,2,2,0.34,0.0,0.0
3,1335,2,2,0.34,0.0,0.0
3,1336,2,2,0.34,0.0,0.0
3,1337,2,2,0.34,0.0,0.0
3,1338,2,2,0.34,0.0,0.0
3,1339,2,2,0.34,0.0,0.0
3,1340,2,2,0.34,0.0,0.0
3,1341,2,2,0.34,0.0,0.0
3,1342,2,2,0.34,0.0,0.0
3,1343,2,2,0.34,0.0,0.0
3,1344,2,2,0.34,0.0,0.0
3,1345,2,2,0.34,0.0,0.0
3,1346,2,2,0.34,0.0,0.0
3,1347,2,2,0.34,0.0,0.0
3,1348,2,2,0.34,0.0,0.0
3,1349,2,2,0.34,0.0,0.0
3,1350,2,2,0.34,0.0,0.0
3,1351,2,2,0.34,0.0,0.0
3,1352,2,2,0.34,0.0,0.0
3,1353,2,2,0.34,0.0,0.0
3,1354,2,2,0.34,0.0,0.0
3,1355,2,2,0.34,0.0,0.0
3,1356,2,2,0.34,0.0,0.0
3,1357,2,2,0.34,0.0,0.0
3,1358,2,2,0.34,0.0,0.0
3,1359,2,2,0.34,0.0,0.0
3,1360,2,2,0.34,0.0,0.0
3,1361,2,2,0.34,0.0,0.0
3,1362,2,2,0.34,0.0,0.0
3,1363,2,2,0.34,0.0,0.0
3,1364,2,2,0.34,0.0,0.0
3,1365,2,2,0.34,0.0,0.0
3,1366,2,2,0.34,0.0,0.0
3,1367,2,2,0.34,0.0,0.0
3,1368,2,2,0.34,0.0,0.0
3,1369,2,2,0.34,0.0,0.0
3,1370,2,2,0.34,0.0,0.0
3,1371,2,2,0.34,0.0,0.0
3,1372,2,2,0.34,0.0,0.0
3,1373,2,2,0.34,0.0,0.0
3,1374,2,2,0.34,0.0,0.0
3,1375,2,2,0.34,0.0,0.0
3,1376,2,2,0.34,0.0,0.0
3,1377,2,2,0.34,0.0,0.0
3,1378,2,2,0.34,0.0,0.0
3,1379,2,2,0.34,0.0,0.0
3,1380,2,2,0.34,0.0,0.0
3,1381,2,2,0.34,0.0,0.0
3,1382,2,2,0.34,0.0,0.0
